Time,diffuse_horizontal_solar
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,6
10:00:00,18
10:30:00,29.5
11:00:00,40.5
11:30:00,49.5
12:00:00,56.5
12:30:00,62.25
13:00:00,66.75
13:30:00,69.25
14:00:00,69.75
14:30:00,69.75
15:00:00,69.25
15:30:00,66.75
16:00:00,62.25
16:30:00,52.75
17:00:00,38.25
17:30:00,24.75
18:00:00,12.25
18:30:00,4.5
19:00:00,1.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.75
10:00:00,26.25
10:30:00,44.75
11:00:00,64.25
11:30:00,82.25
12:00:00,98.75
12:30:00,111.75
13:00:00,121.25
13:30:00,124.25
14:00:00,120.75
14:30:00,112.5
15:00:00,99.5
15:30:00,86.75
16:00:00,74.25
16:30:00,60
17:00:00,44
17:30:00,28.75
18:00:00,14.25
18:30:00,5.25
19:00:00,1.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7.5
10:00:00,22.5
10:30:00,36.5
11:00:00,49.5
11:30:00,61
12:00:00,71
12:30:00,80.5
13:00:00,89.5
13:30:00,93.5
14:00:00,92.5
14:30:00,87.75
15:00:00,79.25
15:30:00,69.75
16:00:00,59.25
16:30:00,47.5
17:00:00,34.5
17:30:00,22.75
18:00:00,12.25
18:30:00,5.25
19:00:00,1.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7
10:00:00,21
10:30:00,34.25
11:00:00,46.75
11:30:00,56.75
12:00:00,64.25
12:30:00,73.25
13:00:00,83.75
13:30:00,95
14:00:00,107
14:30:00,111
15:00:00,107
15:30:00,98
16:00:00,84
16:30:00,68
17:00:00,50
17:30:00,33
18:00:00,17
18:30:00,6.75
19:00:00,2.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,6.5
10:00:00,19.5
10:30:00,33.25
11:00:00,47.75
11:30:00,64
12:00:00,82
12:30:00,91.5
13:00:00,92.5
13:30:00,89.75
14:00:00,83.25
14:30:00,80.75
15:00:00,82.25
15:30:00,78.25
16:00:00,68.75
16:30:00,54.5
17:00:00,35.5
17:30:00,20.25
18:00:00,8.75
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,1.75
10:00:00,5.25
10:30:00,16.25
11:00:00,34.75
11:30:00,54.5
12:00:00,75.5
12:30:00,88.75
13:00:00,94.25
13:30:00,95.5
14:00:00,92.5
14:30:00,87
15:00:00,79
15:30:00,70.25
16:00:00,60.75
16:30:00,49.75
17:00:00,37.25
17:30:00,25.25
18:00:00,13.75
18:30:00,6
19:00:00,2
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,9.5
10:00:00,28.5
10:30:00,47.25
11:00:00,65.75
11:30:00,82.75
12:00:00,98.25
12:30:00,109.5
13:00:00,116.5
13:30:00,119.5
14:00:00,118.5
14:30:00,114.75
15:00:00,108.25
15:30:00,97.25
16:00:00,81.75
16:30:00,65
17:00:00,47
17:30:00,31
18:00:00,17
18:30:00,7.5
19:00:00,2.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,9.5
10:00:00,28.5
10:30:00,47.25
11:00:00,65.75
11:30:00,82.25
12:00:00,96.75
12:30:00,107.25
13:00:00,113.75
13:30:00,114.75
14:00:00,110.25
14:30:00,103
15:00:00,93
15:30:00,83.5
16:00:00,74.5
16:30:00,63.25
17:00:00,49.75
17:30:00,35.25
18:00:00,19.75
18:30:00,9
19:00:00,3
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,9.25
10:00:00,27.75
10:30:00,47
11:00:00,67
11:30:00,82.25
12:00:00,92.75
12:30:00,102.5
13:00:00,111.5
13:30:00,116.5
14:00:00,117.5
14:30:00,111.5
15:00:00,98.5
15:30:00,86.25
16:00:00,74.75
16:30:00,61.25
17:00:00,45.75
17:30:00,31.25
18:00:00,17.75
18:30:00,8.25
19:00:00,2.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,5.75
10:00:00,17.25
10:30:00,32
11:00:00,50
11:30:00,71.75
12:00:00,97.25
12:30:00,118.5
13:00:00,135.5
13:30:00,143.75
14:00:00,143.25
14:30:00,134
15:00:00,116
15:30:00,96
16:00:00,74
16:30:00,56.25
17:00:00,42.75
17:30:00,30
18:00:00,18
18:30:00,9
19:00:00,3
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,2.5
10:00:00,7.5
10:30:00,10.5
11:00:00,11.5
11:30:00,11.75
12:00:00,11.25
12:30:00,12
13:00:00,14
13:30:00,22
14:00:00,36
14:30:00,53.25
15:00:00,73.75
15:30:00,85.25
16:00:00,87.75
16:30:00,80.5
17:00:00,63.5
17:30:00,45.25
18:00:00,25.75
18:30:00,12
19:00:00,4
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,2.75
10:00:00,8.25
10:30:00,12.5
11:00:00,15.5
11:30:00,18
12:00:00,20
12:30:00,22.75
13:00:00,26.25
13:30:00,29.5
14:00:00,32.5
14:30:00,33
15:00:00,31
15:30:00,27.25
16:00:00,21.75
16:30:00,16
17:00:00,10
17:30:00,5.5
18:00:00,2.5
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.5
10:00:00,25.5
10:30:00,39.5
11:00:00,50.5
11:30:00,62.25
12:00:00,74.75
12:30:00,86.25
13:00:00,96.75
13:30:00,102.25
14:00:00,102.75
14:30:00,104
15:00:00,106
15:30:00,102
16:00:00,92
16:30:00,76.5
17:00:00,55.5
17:30:00,37.75
18:00:00,23.25
18:30:00,12.25
19:00:00,4.75
19:30:00,0.75
20:00:00,0.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.75
10:00:00,26.25
10:30:00,43.25
11:00:00,59.75
11:30:00,75
12:00:00,89
12:30:00,98.75
13:00:00,104.25
13:30:00,108
14:00:00,110
14:30:00,112.25
15:00:00,114.75
15:30:00,111.75
16:00:00,103.25
16:30:00,88.25
17:00:00,66.75
17:30:00,46
18:00:00,26
18:30:00,12.25
19:00:00,4.75
19:30:00,0.75
20:00:00,0.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7.25
10:00:00,21.75
10:30:00,38.25
11:00:00,56.75
11:30:00,79
12:00:00,105
12:30:00,126.75
13:00:00,144.25
13:30:00,149.25
14:00:00,141.75
14:30:00,130
15:00:00,114
15:30:00,102.25
16:00:00,94.75
16:30:00,82.5
17:00:00,65.5
17:30:00,46.75
18:00:00,26.25
18:30:00,12.25
19:00:00,4.75
19:30:00,0.75
20:00:00,0.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,4.5
09:00:00,13.5
09:30:00,27.5
10:00:00,46.5
10:30:00,67.25
11:00:00,89.75
11:30:00,109
12:00:00,125
12:30:00,128.75
13:00:00,120.25
13:30:00,105
14:00:00,83
14:30:00,64.75
15:00:00,50.25
15:30:00,38.25
16:00:00,28.75
16:30:00,20.75
17:00:00,14.25
17:30:00,9
18:00:00,5
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.5
10:00:00,25.5
10:30:00,46
11:00:00,70
11:30:00,92.75
12:00:00,114.25
12:30:00,127.5
13:00:00,132.5
13:30:00,133
14:00:00,129
14:30:00,123.5
15:00:00,116.5
15:30:00,107.25
16:00:00,95.75
16:30:00,81.25
17:00:00,63.75
17:30:00,46.25
18:00:00,28.75
18:30:00,15.25
19:00:00,5.75
19:30:00,0.75
20:00:00,0.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,2.5
10:00:00,7.5
10:30:00,11.25
11:00:00,13.75
11:30:00,15
12:00:00,15
12:30:00,15.75
13:00:00,17.25
13:30:00,18.5
14:00:00,19.5
14:30:00,19.5
15:00:00,18.5
15:30:00,17
16:00:00,15
16:30:00,12.75
17:00:00,10.25
17:30:00,7.5
18:00:00,4.5
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,4.75
09:00:00,14.25
09:30:00,27.5
10:00:00,44.5
10:30:00,62.25
11:00:00,80.75
11:30:00,95.5
12:00:00,106.5
12:30:00,115.25
13:00:00,121.75
13:30:00,127
14:00:00,131
14:30:00,128
15:00:00,118
15:30:00,109
16:00:00,101
16:30:00,90.5
17:00:00,77.5
17:30:00,59.5
18:00:00,36.5
18:30:00,19.25
19:00:00,7.75
19:30:00,1.5
20:00:00,0.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,6
09:00:00,18
09:30:00,34.25
10:00:00,54.75
10:30:00,72.75
11:00:00,88.25
11:30:00,97.5
12:00:00,100.5
12:30:00,102.5
13:00:00,103.5
13:30:00,103.25
14:00:00,101.75
14:30:00,98.5
15:00:00,93.5
15:30:00,89
16:00:00,85
16:30:00,76.5
17:00:00,63.5
17:30:00,48.25
18:00:00,30.75
18:30:00,17.25
19:00:00,7.75
19:30:00,2.25
20:00:00,0.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,1.75
09:00:00,5.25
09:30:00,9.5
10:00:00,14.5
10:30:00,22.25
11:00:00,32.75
11:30:00,45.25
12:00:00,59.75
12:30:00,72
13:00:00,82
13:30:00,86.25
14:00:00,84.75
14:30:00,79.25
15:00:00,69.75
15:30:00,59.5
16:00:00,48.5
16:30:00,38.25
17:00:00,28.75
17:30:00,21
18:00:00,15
18:30:00,9.75
19:00:00,5.25
19:30:00,2.25
20:00:00,0.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5.5
09:00:00,16.5
09:30:00,32
10:00:00,52
10:30:00,72.25
11:00:00,92.75
11:30:00,112
12:00:00,130
12:30:00,144.5
13:00:00,155.5
13:30:00,163.25
14:00:00,167.75
14:30:00,168
15:00:00,164
15:30:00,152.5
16:00:00,133.5
16:30:00,111.75
17:00:00,87.25
17:30:00,63.75
18:00:00,41.25
18:30:00,23.5
19:00:00,10.5
19:30:00,3
20:00:00,1
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.5
09:00:00,22.5
09:30:00,39
10:00:00,57
10:30:00,70.75
11:00:00,80.25
11:30:00,87.5
12:00:00,92.5
12:30:00,102.25
13:00:00,116.75
13:30:00,128.25
14:00:00,136.75
14:30:00,136
15:00:00,126
15:30:00,113.5
16:00:00,98.5
16:30:00,84.25
17:00:00,70.75
17:30:00,56
18:00:00,40
18:30:00,25.25
19:00:00,11.75
19:30:00,3.75
20:00:00,1.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.5
09:00:00,22.5
09:30:00,37.75
10:00:00,53.25
10:30:00,68.25
11:00:00,82.75
11:30:00,95.75
12:00:00,107.25
12:30:00,115.25
13:00:00,119.75
13:30:00,119.75
14:00:00,115.25
14:30:00,111.75
15:00:00,109.25
15:30:00,104.5
16:00:00,97.5
16:30:00,85.75
17:00:00,69.25
17:30:00,53.25
18:00:00,37.75
18:30:00,23.5
19:00:00,10.5
19:30:00,3
20:00:00,1
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5.5
09:00:00,16.5
09:30:00,28.25
10:00:00,40.75
10:30:00,51.5
11:00:00,60.5
11:30:00,63.25
12:00:00,59.75
12:30:00,53.75
13:00:00,45.25
13:30:00,38.75
14:00:00,34.25
14:30:00,30.5
15:00:00,27.5
15:30:00,25
16:00:00,23
16:30:00,21
17:00:00,19
17:30:00,16.25
18:00:00,12.75
18:30:00,9
19:00:00,5
19:30:00,2.25
20:00:00,0.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.5
09:00:00,22.5
09:30:00,37
10:00:00,51
10:30:00,64.25
11:00:00,76.75
11:30:00,89.75
12:00:00,103.25
12:30:00,116.75
13:00:00,130.25
13:30:00,142
14:00:00,152
14:30:00,151
15:00:00,139
15:30:00,124
16:00:00,106
16:30:00,90
17:00:00,76
17:30:00,60.25
18:00:00,42.75
18:30:00,27.25
19:00:00,13.75
19:30:00,5.25
20:00:00,1.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,6.25
09:00:00,18.75
09:30:00,30
10:00:00,40
10:30:00,46.25
11:00:00,48.75
11:30:00,50.25
12:00:00,50.75
12:30:00,52
13:00:00,54
13:30:00,60.25
14:00:00,70.75
14:30:00,77
15:00:00,79
15:30:00,73.25
16:00:00,59.75
16:30:00,47
17:00:00,35
17:30:00,25
18:00:00,17
18:30:00,10.75
19:00:00,6.25
19:30:00,3
20:00:00,1
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,3.75
09:00:00,11.25
09:30:00,21.75
10:00:00,35.25
10:30:00,48.5
11:00:00,61.5
11:30:00,74.5
12:00:00,87.5
12:30:00,100.5
13:00:00,113.5
13:30:00,120.75
14:00:00,122.25
14:30:00,118.25
15:00:00,108.75
15:30:00,96.25
16:00:00,80.75
16:30:00,64
17:00:00,46
17:30:00,30.75
18:00:00,18.25
18:30:00,9.5
19:00:00,4.5
19:30:00,1.5
20:00:00,0.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,8.75
09:00:00,26.25
09:30:00,44.75
10:00:00,64.25
10:30:00,81.75
11:00:00,97.25
11:30:00,108
12:00:00,114
12:30:00,119.5
13:00:00,124.5
13:30:00,131.25
14:00:00,139.75
14:30:00,145.5
15:00:00,148.5
15:30:00,143
16:00:00,129
16:30:00,111.25
17:00:00,89.75
17:30:00,69.5
18:00:00,50.5
18:30:00,33
19:00:00,17
19:30:00,6.75
20:00:00,2.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,10
09:00:00,30
09:30:00,50.5
10:00:00,71.5
10:30:00,88
11:00:00,100
11:30:00,113.5
12:00:00,128.5
12:30:00,138
13:00:00,142
13:30:00,135.75
14:00:00,119.25
14:30:00,108.25
15:00:00,102.75
15:30:00,98
16:00:00,94
16:30:00,86.5
17:00:00,75.5
17:30:00,61.75
18:00:00,45.25
18:30:00,29.75
19:00:00,15.25
19:30:00,6
20:00:00,2
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,11.25
09:00:00,33.75
09:30:00,56
10:00:00,78
10:30:00,98.75
11:00:00,118.25
11:30:00,137.75
12:00:00,157.25
12:30:00,168.5
13:00:00,171.5
13:30:00,165.25
14:00:00,149.75
14:30:00,135.75
15:00:00,123.25
15:30:00,113.25
16:00:00,105.75
16:30:00,93.75
17:00:00,77.25
17:30:00,58.25
18:00:00,36.75
18:30:00,20.5
19:00:00,9.5
19:30:00,3
20:00:00,1
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.25
09:00:00,21.75
09:30:00,38.5
10:00:00,57.5
10:30:00,75.5
11:00:00,92.5
11:30:00,103
12:00:00,107
12:30:00,103.25
13:00:00,91.75
13:30:00,78
14:00:00,62
14:30:00,52
15:00:00,48
15:30:00,45.25
16:00:00,43.75
16:30:00,39.75
17:00:00,33.25
17:30:00,25.5
18:00:00,16.5
18:30:00,9.5
19:00:00,4.5
19:30:00,1.5
20:00:00,0.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,11.25
09:00:00,33.75
09:30:00,57.25
10:00:00,81.75
10:30:00,102.5
11:00:00,119.5
11:30:00,135.25
12:00:00,149.75
12:30:00,161.25
13:00:00,169.75
13:30:00,173.75
14:00:00,173.25
14:30:00,171.25
15:00:00,167.75
15:30:00,156.25
16:00:00,136.75
16:30:00,112.75
17:00:00,84.25
17:30:00,60.5
18:00:00,41.5
18:30:00,26.5
19:00:00,15.5
19:30:00,7.5
20:00:00,2.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,11.25
09:00:00,33.75
